[0.405s] DEBUG:colcon:Command line arguments: ['/usr/bin/colcon', 'build', '--packages-up-to', 'srt_bridge']
[0.504s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/pcl_apps_msgs' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.504s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/odom_frame_publisher' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.504s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/nmea_to_geopose' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.504s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/nmea_hardware_interface' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.504s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/nmea_gps_driver' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.504s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/ndt_omp' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.505s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/mock_server' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.505s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/lidar_camera_fusion' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.505s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/message_synchronizer' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.505s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/lua_vendor' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.505s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/local_waypoint_server' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.505s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/joy_to_twist' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.505s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/image_processing_utils' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.505s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/hungarian_solver' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.505s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/hermite_path_planner' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.505s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/hermite_path_msgs' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.505s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/geometry_msgs_data_buffer' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.506s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/geographic_info' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.506s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/geographic_conversion' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.506s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/geodesy' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.506s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/geographic_msgs' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.506s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/dynamixel_hardware_interface' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.506s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/data_buffer' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.506s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/boost_geometry_util' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.506s] WARNING:colcon.colcon_ros.prefix_path.catkin:The path '/home/ouxt/ouxt_automation/robotx_ws/install/behavior_tree_action_builder' in the environment variable CMAKE_PREFIX_PATH doesn't exist
[0.510s] DEBUG:colcon.colcon_installed_package_information.package_discovery:Found 336 installed packages in /opt/ros/humble
[0.512s] Level 1:colcon.colcon_core.package_discovery:discover_packages(prefix_path) using defaults
[0.596s] Level 5:colcon.colcon_core.verb:set package 'srt_vendor' build argument 'cmake_args' from command line to 'None'
[0.596s] Level 5:colcon.colcon_core.verb:set package 'srt_vendor' build argument 'cmake_target' from command line to 'None'
